time,x,y,freq,type
2015/3/1,993148,192856,1,G
2015/1/1,1050939,188368,1,B
2015/3/1,1020360,190431,1,G
2015/3/1,999489,201023,1,G
2015/3/1,997897,194765,1,G
2015/3/1,999719,174729,1,G
2015/3/1,987324,191985,1,G
2015/3/1,1002539,152452,1,G
2015/3/1,1020639,178896,3,G
2015/3/1,984704,211078,1,G
2015/3/1,1002765,248134,1,G
2015/3/1,981105,201199,1,G
2015/1/1,1040098,186350,1,B
2015/3/1,988338,218358,1,G
2015/3/1,988595,212074,1,G
2015/3/1,994058,215488,1,G
2015/3/1,986549,207760,1,G
2015/3/1,990570,214588,1,G
2015/3/1,986487,203785,1,G
2015/3/1,1002837,229820,1,G
2015/3/1,989425,207284,1,G
2015/3/1,988356,205190,1,G
2015/3/1,998586,223661,1,G
2015/1/1,1029331,201087,1,B
2015/3/1,1000680,240968,1,G
2015/3/1,996528,233614,1,G
2015/3/1,995133,232849,1,G
2015/3/1,1002710,229592,1,G
2015/3/1,983544,209704,2,G
2015/3/1,993426,214347,1,G
2015/3/1,996111,219193,1,G
2015/3/1,991116,218076,1,G
2015/3/1,1043648,215263,1,G
2015/3/1,1006958,214255,1,G
2015/1/1,1035301,190516,1,B
2015/3/1,1041452,155119,1,G
2015/3/1,1005252,216689,1,G
2015/3/1,1008930,217696,1,G
2015/3/1,1004772,214665,1,G
2015/3/1,1003788,216046,1,G
2015/3/1,1004587,217098,1,G
2015/3/1,1004063,213519,1,G
2015/3/1,1016357,212065,1,G
2015/3/1,1016738,211132,1,G
2015/3/1,1025686,268061,1,G
2015/3/1,988662,212195,1,G
2015/2/1,1034782,187620,1,G
2015/1/1,1038401,188252,1,B
2015/3/1,1016610,236665,1,G
2015/3/1,1006729,231588,1,G
2015/3/1,1013456,249300,1,G
2015/3/1,1023766,263882,1,G
2015/3/1,1007508,233006,1,G
2015/3/1,1022830,264272,1,G
2015/3/1,1014440,252759,1,G
2015/3/1,1020747,256155,1,G
2015/3/1,1004305,237323,1,G
2015/3/1,1000161,180089,1,G
2015/1/1,1050711,189012,1,B
2015/3/1,997450,198376,1,G
2015/3/1,1013664,179815,1,G
2015/3/1,1012778,180443,1,G
2015/3/1,979755,169043,1,G
2015/3/1,1020914,185706,1,G
2015/3/1,1004962,194065,1,G
2015/3/1,1002874,167447,1,G
2015/3/1,1006133,171637,1,G
2015/3/1,999995,195659,1,G
2015/3/1,1005624,163233,1,G
2015/1/1,1057625,177555,1,B
2015/3/1,999542,187345,1,G
2015/3/1,986357,170532,1,G
2015/3/1,1014121,185224,1,G
2015/3/1,988474,190818,1,G
2015/3/1,985225,169103,1,G
2015/3/1,988617,190742,1,G
2015/3/1,1006026,185469,1,G
2015/3/1,982521,206726,1,G
2015/3/1,991263,216888,1,G
2015/3/1,1000634,244606,2,G
2015/1/1,1052143,197040,1,B
2015/3/1,994948,221998,1,G
2015/3/1,984101,207282,1,G
2015/3/1,988974,210653,1,G
2015/3/1,984664,202336,1,G
2015/3/1,984722,202914,2,G
2015/3/1,985913,204765,1,G
2015/3/1,991907,213846,1,G
2015/3/1,995850,216481,1,G
201589,1,G
2015/3/1,985005,216305,1,G
2015/1/1,1058478,183464,1,B
2015/3/1,990708,227278,1,G
2015/3/1,986384,206283,1,G
2015/3/1,990245,210844,1,G
2015/3/1,988130,202562,1,G
2015/3/1,983256,213085,1,G
2015/3/1,1035162,203687,1,G
2015/3/1,1043768,213773,1,G
2015/3/1,1020498,201428,1,G
2015/3/1,1009175,196391,1,G
2015/3/1,1014672,195214,1,G
2015/1/1,1035044,188879,1,B
2015/3/1,1014655,194099,1,G
2015/3/1,964360,162625,1,G
2015/3/1,959780,151908,1,G
2015/3/1,959941,152151,1,G
2015/1/1,1015460,240997,1,G
2015/1/1,1024635,243142,1,G
2015/3/1,1005990,240228,1,G
2015/3/1,1029529,239356,1,G
2015/3/1,1012075,239261,1,G
2015/3/1,1007866,238993,1,G
2015/1/1,1036020,206043,1,B
2015/1/1,1016782,260544,1,G
2015/1/1,1027133,248908,1,G
2015/3/1,998850,191881,1,G
2015/1/1,996988,186039,1,G
2015/1/1,1006577,166239,1,G
2015/1/1,1014436,172426,1,G
2015/1/1,980774,165370,1,G
2015/1/1,984822,165198,1,G
2015/3/1,990829,185411,1,G
2015/1/1,1002275,184002,1,G
2015/1/1,961397,169673,1,B
2015/3/1,1006218,195751,1,G
2015/1/1,1002221,154652,1,G
2015/1/1,992380,185618,1,G
2015/3/1,1001911,199593,1,G
2015/1/1,991590,155902,1,G
2015/1/1,1011276,173735,1,G
2015/3/1,983612,160619,1,G
2015/1/1,986230,162066,1,G
2015/1/1,1001311,153606,1,G
2015/1/1,999420,160942,1,G
2015/1/1,948454,171778,1,B
2015/3/1,1017861,179777,1,G
2015/3/1,1010126,193252,1,G
2015/1/1,985257,181699,1,G
2015/3/1,988191,215312,1,G
2015/3/1,986553,205764,1,G
2015/3/1,987488,219610,1,G
2015/3/1,993893,220584,1,G
2015/3/1,993045,215899,1,G
2015/1/1,999593,229485,1,G
2015/3/1,981044,195940,1,G
2015/1/1,1009735,238790,1,B
2015/3/1,986421,207527,1,G
2015/3/1,991132,206766,1,G
2015/1/1,990185,217632,1,G
2015/3/1,1009385,257779,1,G
2015/1/1,1045348,182729,1,G
2015/3/1,1023363,198604,1,G
2015/3/1,1023351,188196,1,G
2015/1/1,1012596,193146,1,G
2015/3/1,1022389,205319,2,G
2015/1/1,1048981,160035,1,G
2015/2/1,1025284,226859,1,G
2015/1/1,1023167,260205,1,B
2015/3/1,1026306,192945,1,G
2015/1/1,1044470,202861,1,G
2015/1/1,1029098,201227,1,G
2015/1/1,1059577,206467,1,G
2015/1/1,1035799,183536,1,G
2015/3/1,1016282,211662,1,G
2015/1/1,939190,160214,1,G
2015/1/1,1023230,262594,1,G
2015/2/1,1015576,242072,1,G
2015/1/1,1006230,234035,1,G
2015/1/1,1009757,261292,1,B
2015/1/1,1008138,239018,1,G
2015/2/1,1015992,244572,1,G
2015/2/1,1028479,260208,1,G
2015/2/1,1027376,264055,1,G
2015/2/1,994494,164873,1,G
2015/2/1,985899,168070,1,G
2015/2/1,1000243,171648,1,G
2015/2/1,991636,153515,1,G
2015/2/1,990125,162344,1,G
2015/2/1,1006268,190594,1,G
2015/1/1,1020422,258387,1,B
2015/2/1,1006386,190099,1,G
2015/2/1,1000267,200725,1,G
2015/1/1,1001027,176569,1,G
2015/2/1,986264,172432,1,G
2015/2/1,1003970,161477,1,G
2015/1/1,1022162,183959,1,G
2015/2/1,1022815,180558,1,G
2015/2/1,1001160,184534,1,G
2015/1/1,983612,160619,1,G
2015/2/1,995504,191604,1,G
2015/1/1,1032036,248098,1,B
2015/1/1,979577,171396,1,G
2015/1/1,992096,172856,1,G
2015/1/1,980029,170708,1,G
2015/1/1,1009147,182581,1,G
2015/2/1,1006216,194007,1,G
2015/1/1,990447,189788,1,G
2015/2/1,988870,204619,1,G
2015/1/1,986209,217301,1,G
2015/1/1,1000921,242961,1,G
2015/1/1,986294,205357,1,G
2015/1/1,1022773,258772,1,B
2015/1/1,989560,225610,1,G
2015/2/1,989698,200457,1,G
2015/2/1,989944,217169,1,G
2015/1/1,1036412,192918,1,G
2015/2/1,1037695,214986,1,G
2015/2/1,1031854,196567,1,G
2015/1/1,1019188,208998,1,G
2015/1/1,1018348,215683,1,G
2015/2/1,1011751,195729,1,G
2015/1/1,1011306,201258,1,G
2015/1/1,1007368,232754,1,B
2015/2/1,1026014,187703,1,G
2015/2/1,1056503,214839,1,G
2015/2/1,1021701,214685,1,G
2015/1/1,1053743,203090,1,G
2015/2/1,1053127,187307,1,G
2015/2/1,1029526,196202,1,G
2015/1/1,1015560,208385,1,G
2015/2/1,1025917,184453,1,G
2015/2/1,1032496,194678,1,G
2015/2/1,1050861,182772,1,G
2015/1/1,1020967,255885,1,B
2015/1/1,1012093,207085,1,G
2015/2/1,1006369,212542,1,G
2015/2/1,1009789,221927,1,G
2015/2/1,1026100,182146,1,G
2015/2/1,1016837,209510,1,G
2015/2/1,1058901,198791,1,G
2015/1/1,950226,163064,1,G
2015/3/1,1015722,241417,1,G
2015/3/1,1010738,245113,1,G
2015/3/1,1013351,239898,1,G
2015/1/1,997483,199433,1,B
2015/3/1,1005638,248319,1,G
2015/3/1,1011423,236074,1,G
2015/3/1,1025703,257887,1,G
2015/3/1,1022810,254200,1,G
2015/3/1,1024391,240319,1,G
2015/1/1,1004626,242893,1,R
2015/3/1,994891,197681,1,G
2015/3/1,998550,202083,1,G
2015/3/1,1000171,191126,1,G
2015/3/1,1015462,186948,1,G
2015/1/1,992770,185226,1,B
2015/3/1,1015590,183028,1,G
2015/3/1,984882,180007,1,G
2015/3/1,1008778,167164,1,G
2015/2/1,1006734,179770,1,M
2015/3/1,1011528,162635,1,G
2015/3/1,984005,171067,1,G
2015/3/1,988037,189466,1,G
2015/3/1,993224,189662,1,G
2015/3/1,991586,158042,1,G
2015/3/1,991518,160653,1,G
2015/1/1,995731,185388,1,B
2015/1/1,1012361,185943,1,M
2015/3/1,994381,171103,1,G
2015/3/1,994949,190197,1,G
2015/3/1,975934,171336,1,G
2015/3/1,1004922,176618,1,G
2015/3/1,1006882,173149,1,G
2015/3/1,991764,188295,1,G
2015/3/1,978122,167804,1,G
2015/3/1,992024,192917,1,G
2015/3/1,995763,168050,1,G
2015/2/1,1015167,206659,1,G
2015/1/1,1004736,195939,1,B
2015/3/1,1009056,183042,1,G
2015/3/1,1007367,177886,1,G
2015/3/1,1005128,170913,1,G
2015/3/1,989815,167216,1,G
2015/3/1,1010537,192948,1,G
2015/3/1,1003922,186057,1,G
2015/2/1,1021954,183139,1,M
2015/3/1,1005043,185681,1,G
2015/3/1,999042,235844,1,G
2015/1/1,1001734,246271,1,R
2015/1/1,1017542,183700,1,B
2015/3/1,999861,230872,1,M
2015/3/1,986283,207279,1,G
2015/1/1,998272,229012,1,R
2015/3/1,1001643,232461,1,G
2015/1/1,1036648,181427,1,M
2015/3/1,1008977,197833,1,G
2015/3/1,995520,151144,1,F
2015/3/1,1008203,191229,1,F
2015/3/1,982051,172451,1,F
2015/3/1,1012921,183086,1,F
2015/1/1,997365,200001,1,B
2015/3/1,1001323,188843,1,F
2015/3/1,981772,164745,1,F
2015/3/1,995301,201352,1,F
2015/3/1,1009055,178206,1,F
2015/3/1,1013986,179247,1,F
2015/3/1,994220,170397,1,F
2015/3/1,1015879,182215,1,F
2015/3/1,1012011,182327,1,F
2015/3/1,1001870,187971,1,F
2015/3/1,994582,170663,1,F
2015/1/1,1015962,184397,1,B
2015/3/1,999624,178189,1,F
2015/3/1,985869,216148,1,F
2015/3/1,1001370,246916,1,F
2015/3/1,1001534,248877,1,F
2015/1/1,984290,203195,1,G
2015/3/1,997684,221109,1,F
2015/3/1,999861,230872,1,F
2015/3/1,1002644,250694,2,F
2015/3/1,983607,200301,1,F
2015/3/1,988740,219078,1,F
2015/1/1,1013664,179815,2,B
2015/3/1,987804,207484,1,F
2015/3/1,984966,217544,1,F
2015/3/1,1020305,207452,1,F
2015/3/1,1009587,196072,1,F
2015/3/1,1032601,209993,1,F
2015/3/1,1019697,214751,1,F
2015/3/1,1057964,208196,1,F
2015/3/1,1016857,211744,1,F
2015/3/1,1024198,191680,1,F
2015/3/1,1013657,198209,1,F
2015/1/1,999980,176498,1,B
2015/3/1,1021974,206302,1,F
2015/3/1,929765,133181,1,F
2015/3/1,944497,144873,1,F
2015/1/1,1008401,247654,1,G
2015/1/1,1009231,240290,1,G
2015/1/1,1014334,242209,1,G
2015/1/1,1025190,260870,1,G
2015/1/1,1020945,242505,1,G
2015/1/1,1006682,243781,1,G
2015/1/1,1015075,239555,1,G
2015/1/1,993326,188995,1,B
2015/1/1,1002261,179451,1,G
2015/1/1,990058,191648,1,G
2015/1/1,996109,173238,1,G
2015/1/1,989882,175129,1,G
2015/1/1,1014594,176316,4,G
2015/1/1,991993,163506,1,G
2015/1/1,1007058,182890,1,G
2015/1/1,1011135,172851,1,G
2015/1/1,1000483,183802,1,G
2015/1/1,986940,171896,1,G
2015/1/1,1009646,177307,1,B
2015/1/1,993753,168041,1,G
2015/1/1,999261,195217,1,G
2015/1/1,986763,194329,1,G
2015/1/1,987254,191242,1,G
2015/1/1,998567,186140,1,G
2015/1/1,981773,167886,1,G
2015/1/1,1007705,190345,1,G
2015/1/1,997317,186382,1,G
2015/1/1,1000026,174295,1,G
2015/1/1,996640,188815,1,G
2015/1/1,994463,198519,1,B
2015/1/1,990124,223439,1,G
2015/1/1,985355,209258,1,G
2015/1/1,988058,214775,1,G
2015/1/1,983725,204160,1,G
2015/1/1,990101,203063,1,G
2015/1/1,987184,205840,5,G
2015/1/1,997629,225709,2,G
2015/1/1,993158,216627,1,G
2015/1/1,991108,212925,1,G
2015/3/1,938794,167247,1,R
2015/1/1,997293,190827,1,B
2015/2/1,1023684,264797,1,G
2015/2/1,1024530,266641,1,G
2015/2/1,982466,197787,1,G
2015/2/1,991588,191285,1,G
2015/3/1,989716,206843,1,G
2015/3/1,1031894,204479,1,G
2015/3/1,990804,210370,1,G
2015/3/1,987533,205951,1,G
2015/3/1,1008312,238086,1,G
2015/3/1,984780,178590,1,G
2015/2/1,1037570,202067,1,G
2015/1/1,985698,171069,2,B
2015/3/1,983937,209486,1,G
2015/3/1,1023581,186843,2,G
2015/3/1,987235,202203,1,G
2015/3/1,998111,238784,1,G
2015/3/1,988313,221095,1,G
2015/3/1,996524,185859,1,G
2015/3/1,996684,238064,1,G
2015/3/1,987526,211899,1,G
2015/3/1,983566,205353,1,G
2015/3/1,994496,175887,2,G
2015/1/1,995269,172396,1,B
2015/3/1,987808,199520,1,G
2015/3/1,1021070,185630,1,G
2015/3/1,1031838,262101,1,G
2015/3/1,1052520,158786,1,G
2015/3/1,989083,205732,1,G
2015/3/1,989164,207429,1,G
2015/3/1,998422,202067,1,G
2015/3/1,987521,201066,1,G
2015/3/1,991144,187337,1,G
2015/3/1,1015332,173024,1,G
2015/1/1,1008345,195533,1,B
2015/3/1,1045056,213811,1,G
2015/3/1,996546,187436,1,G
2015/3/1,999773,150969,1,G
2015/3/1,1004931,173033,1,G
2015/3/1,1000285,183163,1,G
2015/3/1,996551,223272,3,G
2015/3/1,1031320,188913,1,G
2015/3/1,964930,156795,1,G
2015/3/1,984641,200535,1,G
2015/3/1,989594,194768,1,G
2015/1/1,1000300,183372,1,B
2015/3/1,994663,170966,1,G
2015/3/1,988028,208947,1,G
2015/3/1,960080,172579,1,G
2015/3/1,1011020,210932,1,G
2015/3/1,1026817,256422,1,G
2015/3/1,1015308,244373,1,G
2015/3/1,962566,171789,1,G
2015/3/1,994619,183971,1,G
2015/3/1,961508,172432,1,G
2015/3/1,987772,191476,1,G
2015/1/1,1001297,176587,1,B
2015/1/1,1033821,181939,1,G
2015/1/1,1034541,187530,1,G
2015/1/1,1033150,225975,1,G
2015/1/1,1034144,182178,1,G
2015/1/1,1045872,183111,1,G
2015/1/1,1014379,251378,1,G
2015/1/1,1015844,213866,1,G
2015/1/1,990399,164172,1,G
2015/1/1,1015560,251320,1,G
2015/1/1,1005936,185942,1,G
2015/1/1,983014,173847,1,B
2015/1/1,1008662,240380,1,G
2015/1/1,1007296,190232,1,G
2015/1/1,996262,169904,1,G
2015/1/1,996138,170774,1,G
2015/1/1,1033305,262101,1,G
2015/1/1,1008865,252830,1,G
2015/1/1,1016831,240062,1,G
2015/1/1,959610,169613,1,G
2015/2/1,0,0,10,G
2015/2/1,1048001,198533,1,G
2015/1/1,986229,148311,1,B
2015/2/1,989476,161707,1,G
2015/2/1,1030895,263280,1,G
2015/2/1,1008029,235232,1,G
2015/2/1,1011806,241375,1,G
2015/2/1,1010820,170752,1,G
2015/2/1,1012522,239685,1,G
2015/2/1,984947,183499,1,G
2015/2/1,1043019,195672,1,G
2015/2/1,1009962,168574,1,G
2015/3/1,0,0,19,G
2015/1/1,979710,173476,1,B
2015/3/1,1038119,200228,1,G
2015/3/1,1049238,185196,1,G
2015/3/1,986722,181040,1,G
2015/3/1,1038977,198935,1,G
2015/3/1,1055189,157200,1,G
2015/3/1,1033123,152686,1,G
2015/3/1,1019234,239666,1,G
2015/3/1,1005846,208058,1,G
2015/3/1,1006009,176333,1,G
2015/3/1,1016892,256405,1,G
2015/1/1,1005602,169969,1,B
2015/3/1,1006209,253743,1,G
2015/3/1,1004213,243725,1,G
2015/3/1,1025753,244661,1,G
2015/3/1,1020849,239143,1,G
2015/3/1,983855,148073,1,G
2015/3/1,984075,204247,1,G
2015/1/1,1027446,186616,1,R
2015/1/1,1047841,181842,1,R
2015/1/1,1003285,220368,1,R
2015/1/1,976480,166502,1,R
2015/1/1,1004944,195783,2,B
2015/1/1,1006567,208638,1,R
2015/1/1,982700,170940,1,R
2015/1/1,1014797,195253,1,R
2015/1/1,1033627,205747,1,R
2015/1/1,1035511,205435,1,R
2015/1/1,985679,212629,1,R
2015/1/1,988901,180074,1,R
2015/1/1,1036826,198420,1,R
2015/1/1,1031023,191847,1,R
2015/1/1,989352,160739,1,R
2015/2/1,1027316,255357,1,G
2015/1/1,1002838,181043,1,B
2015/1/1,1045842,156310,1,R
2015/1/1,1010580,259508,1,R
2015/1/1,992062,228791,2,R
2015/1/1,989955,173465,1,R
2015/1/1,1005956,236414,1,R
2015/1/1,1006375,239008,1,R
2015/1/1,1024858,242026,1,R
2015/1/1,1006611,233503,1,R
2015/1/1,1007643,171184,1,R
2015/1/1,994225,188721,1,R
2015/1/1,1000532,181187,3,B
2015/1/1,1020201,185930,1,R
2015/1/1,945316,158166,1,R
2015/1/1,1007027,245405,1,R
2015/1/1,1009365,249625,1,R
2015/1/1,990337,159665,1,R
2015/1/1,1022174,238559,1,R
2015/1/1,1001910,190433,1,R
2015/1/1,1021235,184695,1,R
2015/1/1,1013876,187096,1,R
2015/1/1,1028283,266357,1,R
2015/1/1,986461,148764,1,B
2015/1/1,990948,191887,1,R
2015/1/1,998608,171942,1,R
2015/1/1,1023756,237245,1,R
2015/1/1,1005909,180742,1,R
2015/1/1,1004940,180941,1,R
2015/1/1,1017139,175237,1,R
2015/1/1,1007048,195557,1,R
2015/1/1,1006174,214965,1,R
2015/1/1,1032864,253192,1,R
2015/1/1,999608,189539,1,R
2015/1/1,992983,197811,1,B
2015/1/1,1018316,256674,1,R
2015/1/1,999342,233575,1,R
2015/1/1,1023332,239590,1,R
2015/1/1,1002203,196250,1,R
2015/1/1,1007676,179158,1,R
2015/1/1,1007456,192623,1,R
2015/2/1,1027782,193342,1,R
2015/2/1,1052890,179947,1,R
2015/2/1,1000995,230244,1,R
2015/2/1,0,0,26,R
2015/1/1,985869,216148,1,B
2015/2/1,990244,185127,1,R
2015/2/1,1014333,211391,1,R
2015/2/1,1042166,155437,1,R
2015/2/1,1020122,184957,1,R
2015/2/1,1003540,217809,1,R
2015/2/1,991672,228089,1,R
2015/2/1,1001432,176596,1,R
2015/2/1,1008773,242041,1,R
2015/2/1,992982,227666,1,R
2015/2/1,1023741,210344,1,R
2015/1/1,989614,220678,1,B
2015/2/1,1002714,215544,1,R
2015/2/1,1015005,248295,1,R
2015/2/1,1007246,241093,2,R
2015/2/1,1022835,262759,2,R
2015/2/1,989868,211212,1,R
2015/2/1,1016376,258735,1,R
2015/2/1,1010025,246298,1,R
2015/2/1,1010463,187046,1,R
2015/2/1,1022302,183208,1,R
2015/2/1,1007850,241218,1,R
2015/1/1,998414,241185,1,B
2015/2/1,1015958,205595,1,R
2015/2/1,1000273,190459,1,R
2015/2/1,1019194,241604,1,R
2015/2/1,1000266,198610,1,R
2015/2/1,997587,227251,1,R
2015/2/1,996981,234884,1,R
2015/2/1,1000166,172576,1,R
2015/2/1,1003303,179956,1,R
2015/2/1,997376,231603,1,R
2015/2/1,1014013,169480,1,R
2015/1/1,999137,241528,1,B
2015/2/1,993729,190012,1,R
2015/3/1,989751,180153,1,R
2015/3/1,1043311,193251,1,R
2015/3/1,1040390,200123,1,R
2015/3/1,1016415,215413,1,R
2015/3/1,1021060,212720,1,R
2015/3/1,984535,210565,1,R
2015/3/1,1027794,192237,1,R
2015/3/1,998886,240181,1,R
2015/3/1,1002752,185273,1,R
2015/1/1,990321,224724,1,B
2015/3/1,1005863,174931,1,R
2015/3/1,987137,208830,1,R
2015/3/1,1004271,194162,1,R
2015/3/1,1031860,216232,1,R
2015/3/1,992854,227435,1,R
2015/3/1,1011758,238809,1,R
2015/3/1,995619,166255,1,R
2015/3/1,1050171,191087,1,R
2015/3/1,1004103,251575,1,R
2015/3/1,993433,188289,1,R
2015/1/1,982932,200142,1,B
2015/3/1,1005535,189073,1,R
2015/3/1,954347,170536,1,R
2015/3/1,1044851,192366,1,R
2015/3/1,1025768,195085,1,R
2015/3/1,1052134,158324,1,R
2015/3/1,1009222,194540,1,R
2015/3/1,1039083,196826,1,R
2015/3/1,1022347,185793,1,R
2015/3/1,1006032,254107,1,R
2015/3/1,1021567,248183,1,R
2015/2/1,1027736,184780,1,G
2015/1/1,997041,232434,1,B
2015/3/1,1000476,241999,1,R
2015/3/1,1007190,182916,1,R
2015/3/1,1006189,249745,1,R
2015/3/1,1017703,182860,2,R
2015/3/1,1014172,241737,1,R
2015/3/1,988971,152339,1,R
2015/3/1,1013968,252807,1,R
2015/3/1,1003064,249581,1,R
2015/3/1,1017689,241175,1,R
2015/3/1,1006622,193245,1,R
2015/1/1,1002198,230175,2,B
2015/2/1,1015399,218499,1,B
2015/2/1,1012769,216895,1,B
2015/2/1,1011684,183318,1,B
2015/3/1,1013295,221733,1,B
2015/3/1,1012597,241475,1,B
2015/1/1,1025153,225183,1,F
2015/1/1,1033293,225535,1,F
2015/1/1,1009516,239520,1,F
2015/1/1,994625,175002,1,F
2015/1/1,994133,231605,1,F
2015/1/1,1001700,241534,1,B
2015/1/1,1006611,233503,1,F
2015/1/1,1009753,235792,1,F
2015/1/1,1025425,242668,1,F
2015/1/1,1005766,244538,1,F
2015/1/1,1020678,211671,1,F
2015/1/1,1011263,182761,3,F
2015/1/1,1001446,234215,1,F
2015/1/1,1025866,263308,1,F
2015/1/1,997427,230378,1,F
2015/1/1,1007115,188766,1,F
2015/1/1,1009536,195582,1,B
2015/1/1,1002759,176681,1,F
2015/1/1,1007490,245679,1,F
2015/1/1,994109,187431,1,F
2015/1/1,984088,215325,1,F
2015/2/1,1035097,189335,1,F
2015/2/1,1009516,239520,1,F
2015/2/1,998281,225348,1,F
2015/2/1,998886,240181,1,F
2015/2/1,1027949,263005,1,F
2015/2/1,1010864,186749,1,F
2015/1/1,1010570,210872,1,B
2015/2/1,1005032,184785,1,F
2015/2/1,994496,175887,1,F
2015/2/1,1010329,252246,1,F
2015/2/1,1064082,207755,1,F
2015/2/1,1012627,255339,4,F
2015/2/1,995477,196251,1,F
2015/2/1,990886,213048,1,F
2015/2/1,1007700,180317,1,F
2015/2/1,985389,168808,1,F
2015/2/1,1009222,194540,1,F
2015/1/1,1011059,215242,1,B
2015/3/1,1001238,227669,1,F
2015/3/1,1007708,256090,1,F
2015/3/1,996496,226338,1,F
2015/3/1,1031936,191486,1,F
2015/3/1,996706,236248,1,F
2015/3/1,1013169,255021,1,F
2015/3/1,1012009,253420,1,F
2015/3/1,1019950,184443,1,F
2015/3/1,1011213,253998,1,F
2015/3/1,1015545,250871,1,F
2015/1/1,1026057,185615,1,B
2015/3/1,1032403,194655,1,F
2015/3/1,1001575,232339,1,F
2015/3/1,994201,219031,1,F
2015/3/1,1043019,195672,1,F
2015/3/1,1049059,187830,1,F
2015/3/1,1009281,246441,1,F
2015/3/1,997439,176336,2,F
2015/3/1,1008128,210265,1,F
2015/3/1,994019,188128,1,F
2015/3/1,1014331,239859,1,F
2015/1/1,1017821,204674,1,B
2015/3/1,1005462,233820,1,F
2015/1/1,990707,208664,1,G
2015/1/1,990489,179683,1,G
2015/1/1,1006670,254235,1,G
2015/1/1,1025774,213750,1,G
2015/1/1,1052100,194892,1,G
2015/1/1,1034891,223537,1,G
2015/1/1,990176,209253,1,G
2015/1/1,991692,211991,1,G
2015/1/1,1019450,216522,1,G
2015/1/1,1049699,218934,1,B
2015/1/1,1014299,213651,1,G
2015/1/1,1003533,211180,1,G
2015/1/1,1000189,215693,1,G
2015/1/1,985751,206938,1,G
2015/1/1,985790,169817,1,G
2015/1/1,1012327,173192,1,G
2015/1/1,994632,198871,1,G
2015/1/1,1032818,257638,1,G
2015/1/1,1005873,185052,1,G
2015/1/1,1016241,243224,1,G
2015/1/1,1006001,217409,1,B
2015/1/1,1011193,213084,1,G
2015/1/1,1002555,193680,1,G
2015/1/1,1016751,246584,1,G
2015/1/1,1013266,181991,1,G
2015/1/1,917352,125719,1,G
2015/1/1,1007022,243322,1,G
2015/1/1,1012132,252132,1,G
2015/1/1,981548,196045,1,G
2015/1/1,1011173,258656,1,G
2015/1/1,985268,200716,1,G
2015/2/1,989556,179658,1,G
2015/1/1,1042378,217365,1,B
2015/1/1,1009886,250359,1,G
2015/1/1,1022263,241032,1,G
2015/1/1,999643,228852,1,G
2015/1/1,1008125,188800,1,G
2015/1/1,982634,198552,1,G
2015/1/1,1051470,158276,1,G
2015/1/1,981753,196834,1,G
2015/1/1,1012094,261946,1,G
2015/1/1,1004749,240880,2,G
2015/1/1,986967,199425,2,G
2015/1/1,1009580,214019,1,B
2015/1/1,1014905,185861,1,G
2015/1/1,1000128,195940,1,G
2015/1/1,989472,148971,1,G
2015/1/1,1037506,195011,1,G
2015/1/1,1007111,244501,1,G
2015/1/1,1008996,239726,1,G
2015/1/1,1000784,247521,1,G
2015/1/1,983474,206593,1,G
2015/1/1,1009305,250411,1,G
2015/2/1,996699,221027,1,G
2015/1/1,1042674,198656,1,B
2015/2/1,1001629,231389,1,G
2015/2/1,995812,220892,1,G
2015/2/1,997004,231211,1,G
2015/2/1,980945,169981,1,G
2015/2/1,1041668,200331,1,G
2015/2/1,986034,215125,1,G
2015/2/1,1022052,187953,1,G
2015/2/1,995294,233700,1,G
2015/2/1,995224,167086,1,G
2015/2/1,986244,209936,1,G
2015/1/1,1019609,204719,1,B
2015/2/1,1032532,247487,1,G
2015/2/1,1010421,187901,1,G
2015/2/1,985013,192983,1,G
2015/2/1,1031079,240614,1,G
2015/2/1,1012468,255066,1,G
2015/2/1,1014575,255027,1,G
2015/2/1,1001324,249292,2,G
2015/2/1,1028705,258694,1,G
2015/2/1,1010257,248767,1,G
2015/2/1,988355,153618,1,G
2015/1/1,1016389,209727,1,B
2015/2/1,1020429,212242,1,G
2015/2/1,990886,213048,3,G
2015/2/1,991401,213978,1,G
2015/2/1,992286,215574,1,G
2015/2/1,991233,150570,1,G
2015/2/1,1018154,207719,1,G
2015/2/1,999539,239499,1,G
2015/2/1,1024705,249671,1,G
2015/2/1,1010287,186518,1,G
2015/2/1,1014703,256087,2,G
2015/1/1,1016837,209510,1,B
201533,1,G
2015/2/1,987127,195225,1,G
2015/2/1,997255,231665,1,G
2015/2/1,1008276,262927,1,G
2015/2/1,987500,212212,1,G
2015/2/1,989756,159760,1,G
2015/2/1,991804,229256,1,G
2015/1/1,999524,172018,1,F
2015/1/1,990769,208776,2,F
2015/1/1,997639,239786,1,F
2015/1/1,945040,167891,1,B
2015/1/1,999357,238995,1,F
2015/1/1,1000354,241600,5,F
2015/1/1,994699,215134,1,F
2015/1/1,997127,236609,2,F
2015/1/1,998501,236584,1,F
2015/1/1,997412,230123,1,F
2015/1/1,983985,212400,1,F
2015/1/1,1016380,210903,1,F
2015/1/1,1023433,212688,1,F
2015/1/1,1010088,211445,1,F
2015/1/1,959784,171202,1,B
2015/1/1,1009520,198108,1,F
2015/2/1,1027904,186884,2,F
2015/2/1,1029022,188969,1,F
2015/1/1,1017615,206678,1,F
2015/1/1,1022479,201891,2,F
